asset_id,timestamp,temperature,humidity,precipitation,wind_speed,wind_gust,pressure,cloud_cover,weather_code
CB-7330,2025-04-25T23:00:00,35.9,73.9,5.6,12.7,19.9,1024.7,6.4,0
CB-7330,2025-04-26T00:00:00,28.6,30.1,2.0,8.1,14.2,1014.5,20.7,0
CB-7330,2025-04-26T01:00:00,28.0,35.4,3.2,6.8,9.5,1007.5,8.6,0
CB-7330,2025-04-26T02:00:00,38.5,65.3,2.5,12.0,15.3,1022.3,58.7,0
CB-7330,2025-04-26T03:00:00,33.8,32.4,0.2,13.4,17.8,1010.3,18.9,0
CB-7330,2025-04-26T04:00:00,23.0,58.5,0.2,8.8,15.0,1015.3,48.2,0
CB-7330,2025-04-26T05:00:00,43.1,86.3,35.6,33.4,45.3,996.9,90.0,1
CB-7330,2025-04-26T06:00:00,22.7,71.5,3.1,8.7,15.8,1007.2,67.7,0
CB-7330,2025-04-26T07:00:00,29.3,71.4,0.3,11.7,18.9,1024.4,56.9,0
CB-7330,2025-04-26T08:00:00,35.1,59.6,4.5,8.8,11.1,1010.6,18.2,0
CB-7330,2025-04-26T09:00:00,27.5,38.1,1.3,1.5,4.3,1021.3,55.7,0
CB-7330,2025-04-26T10:00:00,30.0,42.9,4.3,13.0,15.8,1021.3,64.7,0
CB-7330,2025-04-26T11:00:00,39.3,31.6,6.7,6.2,13.7,1008.7,59.9,0
CB-7330,2025-04-26T12:00:00,36.2,71.7,4.7,13.0,18.7,1008.1,51.8,0
CB-7330,2025-04-26T13:00:00,23.9,47.5,5.3,2.6,6.6,1007.6,35.8,0
CB-7330,2025-04-26T14:00:00,28.3,69.6,2.1,2.5,10.5,1009.8,36.3,0
CB-7330,2025-04-26T15:00:00,29.4,62.0,6.4,3.9,8.9,1013.4,36.3,0
CB-7330,2025-04-26T16:00:00,32.8,45.0,1.2,3.6,10.1,1019.7,50.1,0
CB-7330,2025-04-26T17:00:00,40.2,87.1,41.5,26.2,33.5,1002.8,92.3,1
CB-7330,2025-04-26T18:00:00,27.0,31.9,6.3,3.3,11.0,1014.6,40.6,0
CB-7330,2025-04-26T19:00:00,35.2,34.6,6.3,7.1,13.0,1019.4,42.6,0
CB-7330,2025-04-26T20:00:00,39.5,33.7,4.6,13.2,19.4,1018.4,20.4,0
CB-7330,2025-04-26T21:00:00,35.5,45.8,0.3,4.6,12.6,1006.2,57.8,0
CB-7330,2025-04-26T22:00:00,39.5,69.8,5.5,3.4,7.7,1024.6,40.7,0
CB-7330,2025-04-26T23:00:00,28.9,52.0,2.4,2.8,9.6,1019.1,41.3,0
CB-7330,2025-04-27T00:00:00,29.8,47.6,1.7,4.7,8.9,1018.1,50.1,0
CB-7330,2025-04-27T01:00:00,43.9,71.8,47.2,20.2,29.0,1001.7,91.0,1
CB-7330,2025-04-27T02:00:00,36.7,45.2,0.7,6.9,10.6,1014.5,28.4,0
CB-7330,2025-04-27T03:00:00,38.0,68.0,5.5,9.9,12.8,1011.3,58.0,0
CB-7330,2025-04-27T04:00:00,23.8,59.4,7.1,9.6,12.9,1013.6,51.5,0
CB-7330,2025-04-27T05:00:00,28.3,40.6,6.7,12.6,16.4,1006.7,38.0,0
CB-7330,2025-04-27T06:00:00,26.2,72.6,0.2,8.9,12.6,1008.4,44.4,0
CB-7330,2025-04-27T07:00:00,25.2,70.9,1.9,1.5,8.9,1023.2,38.9,0
CB-7330,2025-04-27T08:00:00,24.9,48.2,6.3,6.4,12.6,1017.9,55.1,0
CB-7330,2025-04-27T09:00:00,29.9,55.3,3.2,5.9,13.6,1011.1,32.8,0
CB-7330,2025-04-27T10:00:00,32.8,46.7,8.0,10.7,18.4,1017.9,25.6,0
CB-7330,2025-04-27T11:00:00,27.7,41.1,2.2,6.7,9.7,1019.8,46.6,0
CB-7330,2025-04-27T12:00:00,31.3,53.4,3.8,6.2,9.3,1015.1,28.2,0
CB-7330,2025-04-27T13:00:00,22.0,48.9,7.5,14.8,20.9,1018.9,23.5,0
CB-7330,2025-04-27T14:00:00,29.8,54.3,3.5,4.2,6.3,1024.5,24.2,0
CB-7330,2025-04-27T15:00:00,30.0,39.4,4.5,10.1,12.2,1016.0,28.7,0
CB-7330,2025-04-27T16:00:00,33.5,46.4,4.9,9.9,14.6,1013.4,34.3,0
CB-7330,2025-04-27T17:00:00,32.6,71.3,2.7,9.3,12.8,1023.2,40.1,0
CB-7330,2025-04-27T18:00:00,33.4,36.9,7.9,10.9,18.8,1018.7,45.4,0
CB-7330,2025-04-27T19:00:00,30.4,40.3,6.8,14.2,22.0,1014.2,38.2,0
CB-7330,2025-04-27T20:00:00,23.7,56.1,1.6,10.8,14.5,1011.8,50.7,0
CB-7330,2025-04-27T21:00:00,38.4,62.9,5.2,3.0,10.4,1012.0,51.4,0
CB-7330,2025-04-27T22:00:00,38.7,36.2,4.1,13.3,20.4,1005.3,6.6,0
CB-7330,2025-04-27T23:00:00,29.1,61.7,0.2,7.6,14.5,1007.5,25.7,0
CB-7330,2025-04-28T00:00:00,22.6,69.3,6.4,8.4,10.9,1005.9,40.1,0
CB-7330,2025-04-28T01:00:00,27.6,59.0,0.1,4.9,7.6,1013.8,3.2,0
CB-7330,2025-04-28T02:00:00,37.1,66.6,7.6,12.1,15.1,1023.9,51.4,0
CB-7330,2025-04-28T03:00:00,35.5,42.3,1.8,10.0,13.0,1009.2,11.1,0
CB-7330,2025-04-28T04:00:00,22.2,32.1,5.7,9.1,13.8,1020.9,12.3,0
CB-7330,2025-04-28T05:00:00,30.8,50.0,6.5,8.4,14.9,1005.7,60.1,0
CB-7330,2025-04-28T06:00:00,31.7,68.7,2.5,8.4,15.5,1021.0,57.1,0
CB-7330,2025-04-28T07:00:00,27.6,66.8,7.3,6.0,9.2,1012.9,15.9,0
CB-7330,2025-04-28T08:00:00,38.4,38.9,4.2,14.1,19.2,1005.5,21.2,0
CB-7330,2025-04-28T09:00:00,35.4,54.2,5.8,7.3,15.2,1007.3,61.5,0
CB-7330,2025-04-28T10:00:00,31.4,58.1,6.8,11.5,15.0,1007.0,46.2,0
CB-7330,2025-04-28T11:00:00,26.0,67.1,5.5,5.5,13.3,1020.1,26.6,0
CB-7330,2025-04-28T12:00:00,28.1,48.6,0.6,3.5,11.3,1022.9,50.9,0
CB-7330,2025-04-28T13:00:00,25.2,34.5,5.4,11.6,16.8,1014.1,39.5,0
CB-7330,2025-04-28T14:00:00,28.3,36.8,4.0,3.3,7.6,1018.6,2.9,0
CB-7330,2025-04-28T15:00:00,35.2,60.0,2.6,4.4,11.4,1022.9,1.2,0
CB-7330,2025-04-28T16:00:00,49.6,71.5,42.9,24.6,38.3,999.0,81.3,1
CB-7330,2025-04-28T17:00:00,39.0,49.9,1.3,7.8,14.5,1005.1,64.0,0
CB-7330,2025-04-28T18:00:00,28.8,38.0,4.0,4.5,12.3,1014.0,55.4,0
CB-7330,2025-04-28T19:00:00,28.4,58.9,0.5,10.1,13.2,1015.1,40.1,0
CB-7330,2025-04-28T20:00:00,29.2,31.4,5.4,10.9,14.0,1018.0,35.9,0
CB-7330,2025-04-28T21:00:00,33.9,33.2,6.0,7.3,11.8,1021.4,10.3,0
CB-7330,2025-04-28T22:00:00,33.0,43.2,5.2,13.6,20.9,1009.0,24.2,0
CB-7330,2025-04-28T23:00:00,28.3,64.8,2.7,11.6,16.5,1015.0,31.3,0
CB-7330,2025-04-29T00:00:00,32.7,66.3,6.6,6.7,10.2,1014.6,64.6,0
CB-7330,2025-04-29T01:00:00,35.6,33.1,1.7,4.4,10.1,1020.7,44.9,0
CB-7330,2025-04-29T02:00:00,33.3,50.0,2.1,5.9,12.8,1013.4,37.2,0
CB-7330,2025-04-29T03:00:00,24.8,60.1,4.2,1.8,8.1,1024.5,26.7,0
CB-7330,2025-04-29T04:00:00,36.1,63.3,1.4,5.5,10.6,1015.6,50.5,0
CB-7330,2025-04-29T05:00:00,26.4,34.0,5.1,1.5,7.0,1019.7,40.9,0
CB-7330,2025-04-29T06:00:00,25.7,44.9,3.9,5.8,11.1,1011.0,21.5,0
CB-7330,2025-04-29T07:00:00,28.7,37.5,2.0,13.7,18.1,1009.8,45.0,0
CB-7330,2025-04-29T08:00:00,36.5,47.1,2.1,10.4,17.5,1016.9,22.3,0
CB-7330,2025-04-29T09:00:00,29.7,60.5,4.8,14.8,19.9,1024.0,64.5,0
CB-7330,2025-04-29T10:00:00,29.1,60.7,1.6,2.8,6.1,1019.9,7.5,0
CB-7330,2025-04-29T11:00:00,28.2,53.5,6.0,14.5,21.7,1021.9,63.5,0
CB-7330,2025-04-29T12:00:00,39.8,53.0,2.7,3.5,9.7,1006.7,33.4,0
CB-7330,2025-04-29T13:00:00,45.9,75.7,38.5,28.8,38.3,991.1,97.9,1
CB-7330,2025-04-29T14:00:00,22.1,42.2,4.1,12.2,14.9,1006.9,51.2,0
CB-7330,2025-04-29T15:00:00,33.0,70.4,0.1,11.2,15.3,1022.8,7.1,0
CB-7330,2025-04-29T16:00:00,37.3,65.6,7.7,10.1,13.6,1023.9,46.9,0
CB-7330,2025-04-29T17:00:00,36.3,66.7,0.5,11.5,15.2,1005.3,28.5,0
CB-7330,2025-04-29T18:00:00,22.3,71.8,1.1,9.3,11.9,1022.0,27.1,0
CB-7330,2025-04-29T19:00:00,37.1,50.5,5.4,5.4,9.5,1023.6,24.7,0
CB-7330,2025-04-29T20:00:00,22.0,36.9,3.3,2.9,5.0,1023.9,66.8,0
CB-7330,2025-04-29T21:00:00,28.1,31.8,1.9,14.5,19.5,1013.7,57.3,0
CB-7330,2025-04-29T22:00:00,32.1,42.7,4.8,8.1,12.6,1024.8,48.6,0
CB-7330,2025-04-29T23:00:00,38.2,60.3,1.7,7.6,13.0,1009.7,20.4,0
CB-7330,2025-04-30T00:00:00,47.9,79.8,41.8,21.0,27.8,998.5,81.2,1
CB-7330,2025-04-30T01:00:00,33.4,49.3,2.0,15.0,19.2,1021.5,68.2,0
CB-7330,2025-04-30T02:00:00,27.1,33.3,5.7,5.2,11.6,1024.0,31.3,0
CB-7330,2025-04-30T03:00:00,25.5,45.9,7.3,10.5,15.5,1018.9,58.4,0
CB-7330,2025-04-30T04:00:00,22.1,43.2,6.1,3.3,10.5,1020.7,19.5,0
CB-7330,2025-04-30T05:00:00,27.9,41.0,4.4,3.4,10.1,1005.1,21.4,0
CB-7330,2025-04-30T06:00:00,35.1,31.8,7.5,4.8,11.0,1010.9,16.2,0
CB-7330,2025-04-30T07:00:00,27.7,54.3,2.1,6.5,8.7,1024.8,10.1,0
CB-7330,2025-04-30T08:00:00,23.1,37.0,2.0,7.2,13.3,1018.0,15.5,0
CB-7330,2025-04-30T09:00:00,27.5,49.7,7.0,2.1,9.6,1006.5,38.1,0
CB-7330,2025-04-30T10:00:00,37.9,47.0,2.9,4.7,10.9,1016.5,38.3,0
CB-7330,2025-04-30T11:00:00,26.7,38.4,7.1,2.4,5.1,1022.0,12.2,0
CB-7330,2025-04-30T12:00:00,37.5,34.6,4.3,9.4,16.4,1006.5,62.3,0
CB-7330,2025-04-30T13:00:00,33.4,70.8,1.0,5.6,9.8,1023.5,41.1,0
CB-7330,2025-04-30T14:00:00,37.6,46.0,2.6,11.8,18.9,1021.0,68.2,0
CB-7330,2025-04-30T15:00:00,30.0,53.3,0.2,5.6,11.8,1012.9,12.1,0
CB-7330,2025-04-30T16:00:00,37.5,68.7,3.7,1.4,7.5,1022.6,60.0,0
CB-7330,2025-04-30T17:00:00,31.1,62.3,3.4,13.1,18.7,1010.3,66.3,0
CB-7330,2025-04-30T18:00:00,37.9,65.4,5.4,4.4,10.0,1008.5,7.2,0
CB-7330,2025-04-30T19:00:00,30.9,58.0,4.7,8.5,11.1,1014.1,2.4,0
CB-7330,2025-04-30T20:00:00,23.1,40.5,4.4,6.2,9.7,1015.8,1.0,0
CB-7330,2025-04-30T21:00:00,39.4,50.2,5.1,2.5,8.3,1019.9,42.9,0
CB-7330,2025-04-30T22:00:00,27.3,49.9,1.1,8.5,12.4,1024.6,2.5,0
CB-7330,2025-04-30T23:00:00,40.0,56.1,6.3,11.2,13.9,1013.3,67.7,0
CB-7330,2025-05-01T00:00:00,26.0,72.2,6.3,10.4,14.6,1024.1,50.1,0
CB-7330,2025-05-01T01:00:00,32.2,53.0,7.8,7.2,10.9,1011.7,9.5,0
CB-7330,2025-05-01T02:00:00,28.7,46.1,4.7,14.8,17.8,1018.2,55.0,0
CB-7330,2025-05-01T03:00:00,22.0,62.2,0.8,7.1,10.1,1014.2,64.1,0
CB-7330,2025-05-01T04:00:00,26.1,63.9,5.2,1.4,5.0,1008.8,3.6,0
CB-7330,2025-05-01T05:00:00,31.4,39.1,2.4,4.2,7.5,1005.6,47.3,0
CB-7330,2025-05-01T06:00:00,35.3,72.3,6.3,3.2,9.3,1012.9,20.1,0
CB-7330,2025-05-01T07:00:00,28.9,58.7,3.9,4.8,10.6,1022.4,9.1,0
CB-7330,2025-05-01T08:00:00,23.9,59.2,3.2,8.3,12.3,1013.6,61.9,0
CB-7330,2025-05-01T09:00:00,41.2,74.5,38.7,24.7,36.9,998.1,91.9,1
CB-7330,2025-05-01T10:00:00,35.8,48.5,7.1,2.2,9.5,1020.5,31.4,0
CB-7330,2025-05-01T11:00:00,30.1,68.3,4.0,5.1,8.1,1015.4,17.2,0
CB-7330,2025-05-01T12:00:00,24.4,39.8,6.5,7.9,14.4,1014.1,27.4,0
CB-7330,2025-05-01T13:00:00,23.5,32.7,2.4,11.1,13.8,1008.4,44.2,0
CB-7330,2025-05-01T14:00:00,28.9,64.7,3.4,6.4,10.0,1018.1,62.6,0
CB-7330,2025-05-01T15:00:00,30.9,71.6,0.1,1.2,6.6,1013.2,25.5,0
CB-7330,2025-05-01T16:00:00,39.3,67.0,6.3,4.8,7.5,1013.6,61.8,0
CB-7330,2025-05-01T17:00:00,27.5,51.2,5.4,8.0,15.2,1023.3,65.7,0
CB-7330,2025-05-01T18:00:00,36.9,31.0,4.3,10.6,13.2,1015.2,56.0,0
CB-7330,2025-05-01T19:00:00,32.4,47.6,0.1,14.3,16.4,1013.2,59.1,0
CB-7330,2025-05-01T20:00:00,24.5,39.2,3.5,1.4,8.8,1018.3,38.4,0
CB-7330,2025-05-01T21:00:00,24.1,50.9,1.7,11.7,15.8,1010.0,69.4,0
CB-7330,2025-05-01T22:00:00,31.6,38.1,0.7,11.7,18.3,1019.2,7.0,0
CB-7330,2025-05-01T23:00:00,43.3,93.9,58.4,21.3,28.4,1002.6,89.6,1
CB-7330,2025-05-02T00:00:00,33.5,74.8,3.5,7.7,11.6,1011.8,48.2,0
CB-7330,2025-05-02T01:00:00,27.9,59.2,0.9,8.0,13.7,1017.1,47.0,0
CB-7330,2025-05-02T02:00:00,37.6,38.6,4.4,6.3,10.5,1013.1,46.1,0
CB-7330,2025-05-02T03:00:00,28.7,38.3,7.5,11.7,14.2,1007.6,1.9,0
CB-7330,2025-05-02T04:00:00,34.8,56.0,3.5,9.8,17.2,1012.7,62.7,0
CB-7330,2025-05-02T05:00:00,39.3,48.6,5.2,9.1,15.6,1018.3,17.8,0
CB-7330,2025-05-02T06:00:00,26.6,52.5,2.1,5.4,12.1,1018.9,6.0,0
CB-7330,2025-05-02T07:00:00,22.4,39.0,3.6,6.7,13.1,1009.3,58.8,0
CB-7330,2025-05-02T08:00:00,25.7,58.0,0.9,4.3,7.9,1011.9,12.8,0
CB-7330,2025-05-02T09:00:00,37.8,61.4,1.3,11.9,18.5,1018.7,66.2,0
CB-7330,2025-05-02T10:00:00,22.0,55.3,1.9,2.2,7.6,1005.1,21.8,0
CB-7330,2025-05-02T11:00:00,29.1,41.9,6.3,7.1,13.6,1023.8,61.7,0
CB-7330,2025-05-02T12:00:00,29.6,34.2,0.3,10.1,12.4,1015.1,6.6,0
CB-7330,2025-05-02T13:00:00,35.1,37.7,3.7,5.8,11.8,1005.2,60.1,0
CB-7330,2025-05-02T14:00:00,24.0,57.6,2.3,6.3,9.0,1009.9,21.7,0
CB-7330,2025-05-02T15:00:00,34.2,72.5,7.4,8.6,13.7,1008.6,3.9,0
CB-7330,2025-05-02T16:00:00,30.9,48.6,6.8,14.3,21.3,1020.8,30.0,0
CB-7330,2025-05-02T17:00:00,30.8,54.2,5.4,7.2,11.2,1020.9,23.4,0
CB-7330,2025-05-02T18:00:00,22.2,33.1,6.8,10.8,17.6,1016.7,27.5,0
CB-7330,2025-05-02T19:00:00,26.5,59.3,0.6,4.5,6.5,1008.4,20.2,0
CB-7330,2025-05-02T20:00:00,50.0,78.8,51.2,28.1,39.2,993.7,87.5,1
CB-7330,2025-05-02T21:00:00,24.0,59.0,3.9,12.4,15.4,1009.7,40.7,0
CB-7330,2025-05-02T22:00:00,23.8,33.0,2.5,3.7,10.8,1017.6,46.7,0
CB-7330,2025-05-02T23:00:00,36.1,47.6,4.5,6.7,9.0,1006.1,3.5,0
CB-7330,2025-05-03T00:00:00,41.8,74.8,47.4,26.3,32.3,991.4,85.2,1
CB-7330,2025-05-03T01:00:00,30.9,59.8,2.8,14.0,19.6,1020.1,22.7,0
CB-7330,2025-05-03T02:00:00,37.8,42.7,1.4,9.7,14.6,1014.7,40.1,0
CB-7330,2025-05-03T03:00:00,34.8,74.3,5.6,13.4,21.4,1005.7,12.3,0
CB-7330,2025-05-03T04:00:00,22.2,63.7,6.8,5.2,11.6,1012.7,15.8,0
CB-7330,2025-05-03T05:00:00,37.8,39.8,4.6,14.0,17.1,1005.9,58.8,0
CB-7330,2025-05-03T06:00:00,38.8,30.8,0.0,4.5,7.3,1015.3,52.0,0
CB-7330,2025-05-03T07:00:00,33.4,70.0,2.0,3.0,10.0,1021.1,51.7,0
CB-7330,2025-05-03T08:00:00,31.0,56.5,7.0,12.4,17.5,1017.0,44.1,0
CB-7330,2025-05-03T09:00:00,33.7,36.9,3.4,10.1,12.9,1022.0,1.2,0
CB-7330,2025-05-03T10:00:00,39.3,58.8,5.9,11.9,17.0,1024.5,44.8,0
CB-7330,2025-05-03T11:00:00,34.1,49.8,7.6,7.4,11.4,1007.5,38.8,0
CB-7330,2025-05-03T12:00:00,24.8,56.5,0.9,3.5,10.5,1012.9,37.9,0
CB-7330,2025-05-03T13:00:00,30.0,49.7,2.7,7.7,13.7,1010.4,41.5,0
CB-7330,2025-05-03T14:00:00,42.6,78.2,53.9,24.6,32.1,997.8,95.8,1
CB-7330,2025-05-03T15:00:00,35.0,50.5,5.6,13.8,21.5,1019.6,65.8,0
CB-7330,2025-05-03T16:00:00,23.7,40.9,5.1,7.0,14.4,1008.5,40.2,0
CB-7330,2025-05-03T17:00:00,39.3,62.1,6.2,13.3,17.4,1010.8,5.7,0
CB-7330,2025-05-03T18:00:00,24.6,48.6,4.0,4.0,8.8,1017.7,65.3,0
CB-7330,2025-05-03T19:00:00,31.9,36.4,1.6,5.8,13.2,1018.5,60.7,0
CB-7330,2025-05-03T20:00:00,29.8,37.8,0.2,14.5,20.5,1013.5,44.0,0
CB-7330,2025-05-03T21:00:00,33.1,56.5,5.4,12.3,14.3,1020.8,30.7,0
CB-7330,2025-05-03T22:00:00,28.4,57.8,1.2,8.2,14.9,1019.7,43.8,0
CB-7330,2025-05-03T23:00:00,25.5,45.1,5.7,5.4,9.8,1015.7,7.9,0
CB-7330,2025-05-04T00:00:00,26.7,60.8,0.7,2.1,6.4,1015.2,60.7,0
CB-7330,2025-05-04T01:00:00,32.5,52.1,6.3,1.2,7.5,1020.6,39.2,0
CB-7330,2025-05-04T02:00:00,25.5,37.7,3.2,1.2,4.2,1019.4,35.5,0
CB-7330,2025-05-04T03:00:00,27.0,71.3,7.5,7.3,13.4,1019.9,52.4,0
CB-7330,2025-05-04T04:00:00,30.6,66.2,0.6,7.5,15.0,1019.9,45.6,0
CB-7330,2025-05-04T05:00:00,41.2,88.9,49.1,21.6,28.5,994.2,98.8,1
CB-7330,2025-05-04T06:00:00,39.9,72.2,3.1,13.5,17.4,1022.0,36.6,0
CB-7330,2025-05-04T07:00:00,31.1,30.3,3.0,4.0,9.0,1009.3,1.7,0
CB-7330,2025-05-04T08:00:00,40.6,83.4,31.6,20.9,28.1,1002.8,94.6,1
CB-7330,2025-05-04T09:00:00,38.7,49.3,6.5,6.6,10.9,1017.5,3.3,0
CB-7330,2025-05-04T10:00:00,35.1,52.7,1.4,9.2,17.1,1024.8,24.4,0
CB-7330,2025-05-04T11:00:00,34.2,58.2,6.6,8.1,15.5,1011.6,30.3,0
CB-7330,2025-05-04T12:00:00,26.2,37.4,6.0,13.1,17.0,1019.8,8.1,0
CB-7330,2025-05-04T13:00:00,39.8,39.6,4.1,2.9,9.1,1007.6,21.2,0
CB-7330,2025-05-04T14:00:00,28.4,37.5,4.1,13.0,17.7,1020.9,53.8,0
CB-7330,2025-05-04T15:00:00,36.9,30.4,5.9,14.6,20.8,1017.2,26.1,0
CB-7330,2025-05-04T16:00:00,37.2,60.2,0.6,7.3,11.9,1013.4,26.8,0
CB-7330,2025-05-04T17:00:00,31.5,33.7,1.7,12.5,17.6,1020.1,23.9,0
CB-7330,2025-05-04T18:00:00,30.6,48.7,4.2,13.6,16.9,1006.3,12.2,0
CB-7330,2025-05-04T19:00:00,30.4,40.0,0.8,7.6,11.0,1014.3,8.1,0
CB-7330,2025-05-04T20:00:00,32.9,64.3,7.0,14.3,20.9,1018.4,57.1,0
CB-7330,2025-05-04T21:00:00,49.8,94.1,33.5,25.9,37.6,1001.4,99.8,1
CB-7330,2025-05-04T22:00:00,38.0,40.0,2.0,6.6,13.0,1017.1,64.5,0
CB-7330,2025-05-04T23:00:00,31.9,34.7,5.6,14.4,19.9,1013.9,20.5,0
CB-7330,2025-05-05T00:00:00,29.9,66.3,0.4,6.6,10.2,1024.9,66.7,0
CB-7330,2025-05-05T01:00:00,35.4,64.4,3.8,6.8,11.3,1017.9,2.2,0
CB-7330,2025-05-05T02:00:00,22.7,63.7,0.1,12.1,15.9,1014.0,57.2,0
CB-7330,2025-05-05T03:00:00,22.7,60.0,6.4,1.9,8.3,1006.0,66.1,0
CB-7330,2025-05-05T04:00:00,43.4,79.5,31.5,23.5,28.7,1001.4,85.0,1
CB-7330,2025-05-05T05:00:00,28.2,47.5,2.6,1.4,8.9,1019.8,28.9,0
CB-7330,2025-05-05T06:00:00,24.5,50.3,4.9,9.4,12.0,1012.6,18.8,0
CB-7330,2025-05-05T07:00:00,31.8,69.0,1.2,7.4,9.7,1017.9,56.1,0
CB-7330,2025-05-05T08:00:00,29.8,54.0,2.8,3.6,11.3,1009.8,36.2,0
CB-7330,2025-05-05T09:00:00,24.5,72.3,5.5,5.0,13.0,1018.4,8.9,0
CB-7330,2025-05-05T10:00:00,25.7,64.7,7.6,7.9,15.4,1005.6,9.3,0
CB-7330,2025-05-05T11:00:00,27.8,73.4,0.7,3.0,8.2,1009.8,26.3,0
CB-7330,2025-05-05T12:00:00,46.8,78.5,52.3,26.2,37.7,995.4,81.0,1
CB-7330,2025-05-05T13:00:00,30.2,57.5,0.2,14.2,19.2,1011.6,55.4,0
CB-7330,2025-05-05T14:00:00,23.2,54.3,2.0,6.0,10.8,1005.2,66.2,0
CB-7330,2025-05-05T15:00:00,29.5,33.4,4.6,2.8,8.6,1021.3,36.9,0
CB-7330,2025-05-05T16:00:00,30.1,52.1,2.2,8.9,12.6,1024.8,67.2,0
CB-7330,2025-05-05T17:00:00,23.9,39.0,0.1,3.5,5.8,1023.1,68.0,0
CB-7330,2025-05-05T18:00:00,22.1,32.5,7.9,2.8,9.0,1017.5,46.6,0
CB-7330,2025-05-05T19:00:00,39.5,33.1,5.8,6.0,12.3,1006.8,4.2,0
CB-7330,2025-05-05T20:00:00,30.7,36.8,1.3,15.0,18.8,1009.7,62.2,0
CB-7330,2025-05-05T21:00:00,31.3,48.5,3.7,4.6,7.2,1019.5,4.9,0
CB-7330,2025-05-05T22:00:00,24.7,58.6,6.2,1.3,7.7,1015.1,49.0,0
CB-7330,2025-05-05T23:00:00,34.3,45.0,0.5,7.2,10.1,1015.7,44.0,0
CB-7330,2025-05-06T00:00:00,33.9,33.8,6.8,13.5,21.4,1014.9,6.6,0
CB-7330,2025-05-06T01:00:00,25.6,34.6,0.8,11.6,19.4,1021.2,25.2,0
CB-7330,2025-05-06T02:00:00,31.1,62.3,6.4,9.7,14.5,1012.0,37.6,0
CB-7330,2025-05-06T03:00:00,23.1,54.4,0.7,2.4,8.8,1018.4,43.0,0
CB-7330,2025-05-06T04:00:00,31.0,40.7,1.5,6.9,13.9,1017.4,8.7,0
CB-7330,2025-05-06T05:00:00,35.0,32.2,1.5,4.8,8.2,1015.3,50.2,0
CB-7330,2025-05-06T06:00:00,39.4,57.4,0.5,5.1,12.3,1007.0,62.2,0
CB-7330,2025-05-06T07:00:00,29.0,54.2,1.0,12.4,18.0,1011.1,4.3,0
CB-7330,2025-05-06T08:00:00,47.8,71.2,42.7,29.4,43.8,1001.8,93.2,1
CB-7330,2025-05-06T09:00:00,38.9,51.5,5.1,10.1,14.9,1022.4,8.7,0
CB-7330,2025-05-06T10:00:00,48.4,77.4,32.2,21.6,35.8,1003.5,81.8,1
CB-7330,2025-05-06T11:00:00,29.1,67.7,2.2,2.0,7.5,1018.4,3.4,0
CB-7330,2025-05-06T12:00:00,24.3,51.4,5.1,8.3,13.4,1005.3,7.0,0
CB-7330,2025-05-06T13:00:00,28.2,50.5,0.7,8.3,15.0,1024.9,61.4,0
CB-7330,2025-05-06T14:00:00,23.8,73.7,4.0,10.8,16.6,1020.7,54.3,0
CB-7330,2025-05-06T15:00:00,24.1,40.2,6.5,13.0,17.2,1015.6,22.9,0
CB-7330,2025-05-06T16:00:00,30.1,68.2,4.9,4.9,9.4,1012.7,53.0,0
CB-7330,2025-05-06T17:00:00,35.7,54.6,6.2,10.4,14.1,1015.0,15.9,0
CB-7330,2025-05-06T18:00:00,26.0,63.2,6.9,6.7,12.3,1005.6,3.8,0
CB-7330,2025-05-06T19:00:00,23.3,60.5,3.9,6.9,13.4,1017.4,18.2,0
CB-7330,2025-05-06T20:00:00,47.1,89.8,39.9,22.6,34.9,998.2,85.4,1
CB-7330,2025-05-06T21:00:00,35.8,66.3,6.1,9.9,12.5,1021.8,39.5,0
CB-7330,2025-05-06T22:00:00,38.6,64.9,2.2,9.1,17.0,1013.5,4.0,0
CB-7330,2025-05-06T23:00:00,37.3,70.0,2.6,3.5,9.3,1006.0,62.7,0
CB-7330,2025-05-07T00:00:00,36.2,68.5,5.6,1.5,7.5,1013.6,28.0,0
CB-7330,2025-05-07T01:00:00,35.8,46.5,1.4,2.4,6.4,1017.1,39.3,0
CB-7330,2025-05-07T02:00:00,35.5,45.6,4.2,2.3,5.3,1025.0,10.1,0
CB-7330,2025-05-07T03:00:00,22.5,33.1,2.9,13.8,19.3,1013.2,61.7,0
CB-7330,2025-05-07T04:00:00,38.3,73.7,7.2,6.0,8.8,1020.1,36.7,0
CB-7330,2025-05-07T05:00:00,27.3,43.7,4.7,3.4,6.7,1018.5,17.2,0
CB-7330,2025-05-07T06:00:00,22.4,60.2,7.8,5.7,13.3,1012.2,51.4,0
CB-7330,2025-05-07T07:00:00,36.8,41.5,4.3,1.3,8.8,1005.5,24.6,0
CB-7330,2025-05-07T08:00:00,39.6,30.8,6.0,9.6,12.2,1006.4,27.7,0
CB-7330,2025-05-07T09:00:00,37.0,60.1,5.5,5.1,11.2,1006.1,52.4,0
CB-7330,2025-05-07T10:00:00,30.6,62.6,5.8,6.1,8.1,1012.6,40.3,0
CB-7330,2025-05-07T11:00:00,27.9,32.9,7.8,3.2,9.2,1010.2,4.4,0
CB-7330,2025-05-07T12:00:00,35.6,68.4,3.8,13.8,16.0,1007.8,50.2,0
CB-7330,2025-05-07T13:00:00,31.7,69.3,6.7,7.6,9.7,1015.7,14.2,0
