asset_id,timestamp,oil_temperature,load_percentage,vibration,current_unbalance,voltage_deviation,partial_discharge,ambient_temperature,oil_quality,asset_age,capacity_mva,customers_served,criticality,redundancy_level,previous_failures,days_since_maintenance,failure_within_24h,failure_within_72h,degradation_mode
CB-7330,2025-05-29T23:00:00,37.2,31.3,0.47,2.24,1.49,0.276,31.1,84.0,1.5,4.0,400,0.4,0.95,0,20,0,1,insulation
CB-7330,2025-05-30T00:00:00,36.5,34.4,0.58,2.62,1.5,0.245,30.0,84.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T01:00:00,35.2,30.0,0.43,2.25,1.36,0.243,29.4,84.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T02:00:00,34.7,30.8,0.43,2.21,1.77,0.261,29.4,83.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T03:00:00,32.6,30.6,0.19,2.0,1.9,0.29,28.9,85.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T04:00:00,34.0,29.1,0.44,2.05,1.52,0.296,28.5,84.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T05:00:00,32.1,28.7,0.28,2.01,1.62,0.28,28.2,84.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T06:00:00,31.1,29.0,0.23,1.91,1.66,0.261,28.3,84.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T07:00:00,32.6,31.4,0.57,1.79,1.7,0.263,28.4,83.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T08:00:00,35.0,28.0,0.43,1.98,1.77,0.227,28.1,83.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T09:00:00,33.7,32.5,0.34,2.02,1.54,0.257,28.9,84.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T10:00:00,31.9,31.5,0.49,1.79,1.5,0.268,29.5,83.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T11:00:00,36.6,32.7,0.62,2.46,1.74,0.266,29.8,83.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T12:00:00,36.5,31.1,0.4,2.24,1.55,0.29,30.3,84.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T13:00:00,37.1,30.6,0.51,2.42,1.42,0.274,31.0,81.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T14:00:00,39.8,31.2,0.29,1.92,1.78,0.262,30.4,83.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T15:00:00,37.1,32.6,0.54,1.89,1.82,0.285,30.5,82.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T16:00:00,39.5,35.8,0.48,2.11,1.77,0.262,31.4,84.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T17:00:00,40.1,33.5,0.63,1.93,1.66,0.263,30.8,85.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T18:00:00,39.4,34.5,0.41,2.67,1.56,0.289,31.2,82.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T19:00:00,38.1,33.6,0.41,1.67,1.87,0.288,31.6,84.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T20:00:00,37.6,33.6,0.31,2.1,1.66,0.255,31.0,82.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T21:00:00,39.6,32.5,0.29,1.96,1.8,0.289,30.8,82.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T22:00:00,36.7,33.1,0.6,1.89,1.36,0.289,30.7,83.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-30T23:00:00,40.0,33.5,0.25,1.84,1.45,0.296,30.3,83.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T00:00:00,35.5,30.4,0.54,2.14,1.26,0.263,30.3,83.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T01:00:00,33.9,32.0,0.36,1.84,1.17,0.279,30.3,83.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T02:00:00,34.2,31.1,0.41,2.11,1.75,0.282,29.1,83.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T03:00:00,31.8,31.2,0.48,2.22,1.63,0.253,29.4,83.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T04:00:00,31.3,30.6,0.23,2.3,1.64,0.286,28.5,84.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T05:00:00,31.8,30.1,0.34,2.14,1.43,0.281,29.0,83.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T06:00:00,31.1,31.5,0.36,2.02,1.47,0.276,28.6,84.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T07:00:00,31.4,30.4,0.42,1.8,1.58,0.294,29.0,82.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T08:00:00,32.4,29.9,0.25,1.74,1.55,0.283,29.4,82.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T09:00:00,33.1,31.9,0.33,2.24,1.65,0.281,28.7,84.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T10:00:00,34.6,29.8,0.41,1.68,1.5,0.268,30.2,83.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T11:00:00,33.5,30.6,0.62,2.14,1.82,0.278,29.6,82.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T12:00:00,36.5,31.8,0.36,2.02,1.71,0.279,30.2,83.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T13:00:00,37.8,30.0,0.51,2.04,2.03,0.316,31.1,84.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T14:00:00,37.7,32.9,0.59,2.55,1.79,0.285,30.4,83.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T15:00:00,36.8,31.4,0.24,1.96,1.9,0.278,31.1,83.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T16:00:00,39.6,34.1,0.55,1.97,1.62,0.308,30.5,82.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T17:00:00,40.2,33.6,0.5,1.8,1.77,0.279,31.6,82.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T18:00:00,40.3,33.5,0.28,1.72,1.86,0.289,30.8,82.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T19:00:00,40.2,33.7,0.41,2.18,1.99,0.255,30.5,82.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T20:00:00,38.3,34.6,0.3,2.47,1.65,0.289,31.4,83.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T21:00:00,36.6,34.6,0.53,1.76,1.72,0.29,31.0,84.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T22:00:00,38.6,30.5,0.31,2.15,1.92,0.315,29.9,82.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-05-31T23:00:00,36.2,30.2,0.29,2.02,1.62,0.269,30.9,82.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T00:00:00,36.3,33.5,0.5,1.73,1.62,0.318,29.5,82.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T01:00:00,34.4,29.7,0.64,2.06,1.6,0.288,29.9,82.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T02:00:00,34.0,31.7,0.3,1.84,1.47,0.293,29.4,83.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T03:00:00,32.9,30.5,0.3,2.07,1.76,0.291,29.0,81.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T04:00:00,32.4,28.9,0.52,2.51,1.83,0.266,29.2,82.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T05:00:00,32.4,28.9,0.58,1.86,2.03,0.294,28.8,83.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T06:00:00,33.2,30.2,0.3,2.55,1.52,0.301,29.5,83.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T07:00:00,34.2,31.5,0.49,2.35,1.75,0.28,28.6,83.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T08:00:00,31.1,30.5,0.42,1.9,1.89,0.307,29.2,83.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T09:00:00,33.3,29.7,0.41,2.25,1.63,0.291,28.9,82.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T10:00:00,34.2,31.1,0.37,2.16,1.55,0.288,29.7,81.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T11:00:00,35.0,31.6,0.51,1.86,1.46,0.282,29.4,82.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T12:00:00,36.1,31.2,0.42,2.47,1.63,0.317,30.6,81.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T13:00:00,37.2,33.3,0.36,2.32,1.97,0.287,30.2,83.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T14:00:00,38.4,33.8,0.43,2.11,1.96,0.279,30.2,81.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T15:00:00,40.1,32.2,0.42,2.55,1.73,0.296,30.8,83.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T16:00:00,38.9,34.2,0.19,2.06,1.5,0.316,31.7,83.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T17:00:00,39.1,33.6,0.36,1.98,1.72,0.281,31.0,83.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T18:00:00,40.6,35.1,0.27,2.59,1.86,0.3,31.7,81.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T19:00:00,39.6,34.9,0.29,1.82,1.98,0.282,30.8,80.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T20:00:00,40.2,33.3,0.28,2.35,1.61,0.305,31.0,83.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T21:00:00,38.0,30.7,0.26,2.05,1.62,0.31,31.2,81.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T22:00:00,37.4,31.3,0.52,2.28,1.82,0.315,30.0,81.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-01T23:00:00,38.9,32.4,0.1,2.15,1.99,0.309,29.9,80.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T00:00:00,36.6,31.6,0.42,2.41,1.91,0.339,30.5,83.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T01:00:00,36.6,32.3,0.4,2.66,1.92,0.276,30.0,82.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T02:00:00,33.7,26.8,0.43,2.05,1.94,0.312,29.0,81.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T03:00:00,33.8,29.9,0.64,2.28,1.79,0.3,28.9,81.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T04:00:00,33.5,30.2,0.47,2.45,1.73,0.32,29.3,82.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T05:00:00,31.9,30.7,0.39,2.23,1.46,0.284,29.0,82.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T06:00:00,31.1,29.7,0.41,1.78,1.91,0.287,28.4,81.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T07:00:00,32.5,30.3,0.51,2.34,1.9,0.338,29.1,82.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T08:00:00,32.4,30.7,0.42,2.32,1.91,0.298,29.2,81.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T09:00:00,33.3,30.3,0.42,2.42,1.92,0.307,29.7,82.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T10:00:00,34.8,31.4,0.45,2.12,2.05,0.314,29.4,83.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T11:00:00,35.7,34.0,0.33,2.03,1.72,0.312,29.7,82.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T12:00:00,36.3,33.9,0.45,2.43,1.86,0.332,29.7,82.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T13:00:00,37.2,35.7,0.25,2.21,1.59,0.295,30.4,81.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T14:00:00,38.3,32.5,0.35,1.91,1.66,0.289,31.2,81.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T15:00:00,39.0,34.7,0.29,2.55,1.89,0.312,31.3,81.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T16:00:00,38.0,33.7,0.41,2.0,1.88,0.294,30.8,82.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T17:00:00,40.7,36.9,0.35,2.25,1.74,0.305,31.5,82.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T18:00:00,40.1,34.9,0.59,2.62,1.85,0.294,31.2,82.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T19:00:00,39.2,34.8,0.42,2.22,1.91,0.321,31.7,81.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T20:00:00,40.1,33.2,0.47,2.29,1.75,0.297,31.0,80.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T21:00:00,38.7,33.1,0.31,2.49,1.99,0.322,30.5,81.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T22:00:00,34.0,32.6,0.43,1.84,1.94,0.322,31.2,82.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-02T23:00:00,36.9,30.6,0.45,2.64,1.94,0.33,30.6,82.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T00:00:00,37.5,33.5,0.34,2.33,1.96,0.304,29.9,82.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T01:00:00,34.7,31.4,0.22,2.17,1.89,0.309,30.0,81.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T02:00:00,32.7,32.9,0.24,2.46,1.77,0.329,28.9,82.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T03:00:00,33.6,30.7,0.59,2.64,2.12,0.322,29.4,79.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T04:00:00,33.8,29.6,0.39,2.23,1.66,0.284,29.2,82.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T05:00:00,32.2,30.0,0.41,2.2,1.83,0.314,28.9,81.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T06:00:00,33.0,30.4,0.46,2.29,2.14,0.316,28.7,80.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T07:00:00,31.6,30.9,0.33,2.12,1.85,0.296,28.9,80.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T08:00:00,32.4,29.2,0.44,2.18,1.66,0.328,29.4,80.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T09:00:00,35.0,31.1,0.25,2.59,1.64,0.308,28.9,81.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T10:00:00,33.6,32.4,0.45,2.53,2.21,0.311,30.8,80.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T11:00:00,33.4,32.3,0.57,2.02,1.86,0.314,29.4,81.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T12:00:00,36.1,32.3,0.38,2.12,1.95,0.323,29.4,81.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T13:00:00,35.6,34.2,0.38,2.0,1.95,0.308,29.8,80.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T14:00:00,38.8,32.7,0.32,2.59,1.61,0.319,29.8,81.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T15:00:00,39.9,33.2,0.34,2.61,1.62,0.311,30.7,80.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T16:00:00,38.2,37.0,0.34,2.15,2.04,0.295,31.1,80.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T17:00:00,42.5,34.2,0.35,2.65,1.95,0.301,31.4,81.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T18:00:00,39.7,34.0,0.47,2.08,2.03,0.321,32.3,80.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T19:00:00,39.6,35.1,0.6,2.47,2.12,0.322,31.2,80.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T20:00:00,41.2,33.1,0.28,2.62,2.13,0.334,30.9,80.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T21:00:00,39.0,34.0,0.31,2.3,1.89,0.288,31.2,82.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T22:00:00,38.3,34.7,0.47,2.11,1.66,0.298,31.3,79.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-03T23:00:00,39.3,31.7,0.5,2.39,2.01,0.315,30.2,79.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T00:00:00,33.8,31.4,0.4,2.69,1.97,0.348,30.3,81.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T01:00:00,35.9,31.2,0.37,2.67,2.04,0.326,30.5,79.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T02:00:00,33.3,29.3,0.62,2.35,2.08,0.319,29.5,78.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T03:00:00,33.7,31.9,0.37,2.51,2.03,0.313,29.6,81.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T04:00:00,33.6,31.3,0.29,2.5,2.01,0.344,28.7,80.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T05:00:00,30.7,30.7,0.32,2.36,1.92,0.313,28.8,83.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T06:00:00,32.8,28.2,0.48,2.29,2.12,0.292,28.8,80.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T07:00:00,32.8,33.2,0.54,2.81,2.09,0.34,29.0,81.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T08:00:00,33.5,29.5,0.27,2.25,1.81,0.328,28.7,80.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T09:00:00,34.0,30.4,0.41,2.53,1.89,0.32,29.0,80.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T10:00:00,33.0,30.8,0.51,2.06,1.8,0.36,30.5,80.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T11:00:00,33.2,33.0,0.42,2.78,1.82,0.327,29.4,80.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T12:00:00,35.5,31.3,0.37,2.0,1.92,0.314,30.2,79.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T13:00:00,35.9,33.2,0.49,1.94,1.8,0.317,30.6,81.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T14:00:00,39.0,31.9,0.4,2.39,2.03,0.33,30.2,80.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T15:00:00,39.6,32.8,0.32,2.53,1.89,0.345,30.6,79.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T16:00:00,39.5,32.0,0.34,2.33,1.79,0.356,31.5,79.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T17:00:00,40.9,34.6,0.5,2.16,1.46,0.317,30.8,80.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T18:00:00,38.2,31.9,0.39,1.94,2.18,0.32,31.5,80.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T19:00:00,40.8,33.5,0.34,2.38,2.09,0.336,31.8,81.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T20:00:00,39.1,32.5,0.46,2.65,1.92,0.32,31.3,79.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T21:00:00,37.7,31.9,0.23,2.28,1.56,0.345,31.3,79.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T22:00:00,38.3,33.8,0.4,2.33,1.85,0.324,31.3,79.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-04T23:00:00,36.9,34.1,0.64,2.64,1.68,0.333,30.8,80.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T00:00:00,35.4,30.5,0.45,2.53,1.71,0.329,30.5,79.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T01:00:00,35.7,28.8,0.41,2.08,1.88,0.298,29.2,80.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T02:00:00,35.6,31.3,0.37,2.42,2.11,0.328,29.5,79.7,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T03:00:00,32.9,30.1,0.38,2.38,2.1,0.324,29.8,79.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T04:00:00,33.9,30.2,0.39,2.25,1.88,0.349,29.5,80.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T05:00:00,31.0,30.5,0.21,2.39,1.9,0.305,28.6,79.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T06:00:00,34.4,28.1,0.64,2.72,2.21,0.365,29.4,80.3,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T07:00:00,32.9,30.9,0.29,2.67,2.07,0.313,29.6,78.6,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T08:00:00,31.3,33.3,0.28,2.48,2.21,0.323,28.5,80.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T09:00:00,32.5,29.5,0.39,2.29,1.96,0.351,28.9,79.4,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T10:00:00,34.2,29.0,0.41,2.37,1.84,0.363,30.0,78.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T11:00:00,36.0,32.1,0.4,2.15,2.16,0.338,29.8,79.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T12:00:00,35.1,34.0,0.44,2.42,2.03,0.329,30.7,79.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T13:00:00,38.0,32.8,0.46,2.32,2.18,0.353,30.6,80.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T14:00:00,38.0,33.0,0.39,2.01,1.92,0.352,30.6,80.0,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T15:00:00,37.4,31.7,0.43,2.47,1.85,0.328,30.7,79.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T16:00:00,38.1,33.9,0.53,2.34,1.98,0.331,31.1,81.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T17:00:00,38.2,33.8,0.31,1.83,2.19,0.333,31.5,79.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T18:00:00,38.9,33.8,0.25,2.38,2.11,0.325,31.1,79.9,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T19:00:00,38.0,33.8,0.52,2.21,1.61,0.316,31.3,79.8,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T20:00:00,39.2,32.1,0.3,2.68,1.7,0.346,30.9,79.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T21:00:00,39.9,33.4,0.3,2.66,2.15,0.37,30.6,80.1,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T22:00:00,36.7,33.2,0.25,2.84,1.78,0.348,30.3,79.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-05T23:00:00,36.1,33.9,0.23,2.65,1.8,0.358,30.4,80.2,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-06T00:00:00,35.7,31.7,0.49,2.27,2.21,0.348,30.2,78.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
CB-7330,2025-06-06T01:00:00,36.0,31.1,0.27,2.77,2.08,0.322,29.0,80.5,1.5,4.0,400,0.4,0.95,0,20,1,1,insulation
