asset_id,timestamp,oil_temperature,load_percentage,vibration,current_unbalance,voltage_deviation,partial_discharge,ambient_temperature,oil_quality,asset_age,capacity_mva,customers_served,criticality,redundancy_level,previous_failures,days_since_maintenance,failure_within_24h,failure_within_72h,degradation_mode
CB-7330,2025-04-17T17:00:00,39.5,33.4,0.12,1.1,0.51,0.052,31.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-17T18:00:00,42.1,36.5,0.78,0.41,0.61,0.058,30.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-17T19:00:00,40.5,32.3,0.56,0.72,0.52,0.0,31.4,99.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-17T20:00:00,41.2,33.5,0.09,1.18,0.44,0.037,31.3,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-17T21:00:00,39.2,36.4,0.33,0.02,0.74,0.007,31.1,97.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-17T22:00:00,36.0,31.6,0.15,0.6,0.18,0.033,31.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-17T23:00:00,37.0,29.3,0.27,0.48,0.84,0.026,29.8,99.2,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T00:00:00,37.2,32.7,0.27,0.79,0.39,0.04,30.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T01:00:00,34.9,31.8,0.14,0.97,0.39,0.01,29.6,99.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T02:00:00,32.5,28.6,0.56,0.48,0.46,0.031,28.6,97.4,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T03:00:00,31.4,30.5,0.5,0.57,0.33,0.01,29.4,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T04:00:00,33.2,32.1,0.17,0.34,0.23,0.048,29.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T05:00:00,33.9,31.0,0.45,0.51,0.76,0.022,28.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T06:00:00,32.2,29.9,0.81,1.02,0.83,0.018,29.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T07:00:00,33.8,31.6,0.2,0.49,0.72,0.015,29.3,99.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T08:00:00,31.6,29.2,0.56,0.57,0.35,0.021,29.0,99.4,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T09:00:00,32.0,32.2,0.28,0.66,0.54,0.048,29.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T10:00:00,32.4,33.1,0.26,0.51,0.34,0.006,30.2,99.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T11:00:00,35.0,31.0,0.51,0.91,0.83,0.033,29.0,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T12:00:00,35.6,34.6,0.36,0.78,0.5,0.025,30.1,98.2,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T13:00:00,35.6,31.3,0.42,0.45,0.42,0.0,30.9,98.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T14:00:00,38.1,32.7,0.24,0.51,0.79,0.006,30.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T15:00:00,37.6,33.2,0.3,0.61,0.39,0.063,30.9,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T16:00:00,41.9,33.7,0.33,0.61,0.72,0.016,32.5,99.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T17:00:00,40.2,34.2,0.25,1.0,0.38,0.0,31.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T18:00:00,40.6,29.1,0.49,0.89,0.83,0.0,31.9,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T19:00:00,40.1,39.0,0.2,0.79,0.68,0.03,31.3,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T20:00:00,38.0,31.3,0.37,0.96,0.36,0.0,31.2,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T21:00:00,37.2,33.0,0.14,0.76,0.28,0.022,31.1,99.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T22:00:00,35.9,32.6,0.28,0.3,0.5,0.003,29.8,98.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-18T23:00:00,38.7,30.3,0.55,0.73,0.48,0.013,31.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T00:00:00,34.7,33.5,0.24,0.59,0.71,0.008,30.8,99.1,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T01:00:00,36.1,34.5,0.36,1.0,0.28,0.028,29.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T02:00:00,33.9,30.4,0.32,0.55,0.61,0.04,28.4,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T03:00:00,32.5,32.7,0.39,0.58,0.63,0.0,29.1,98.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T04:00:00,32.2,29.2,0.39,1.06,0.85,0.016,29.4,99.8,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T05:00:00,30.7,28.7,0.15,0.39,0.37,0.024,28.3,98.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T06:00:00,32.7,31.2,0.33,0.67,0.48,0.011,28.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T07:00:00,32.5,32.5,0.59,0.64,0.38,0.0,28.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T08:00:00,30.4,34.0,0.57,0.42,0.43,0.04,29.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T09:00:00,33.5,31.0,0.39,0.3,0.86,0.041,29.4,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T10:00:00,32.0,31.6,0.48,0.27,0.67,0.006,29.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T11:00:00,33.7,29.5,0.2,1.04,0.8,0.053,29.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T12:00:00,34.7,30.5,0.57,0.77,0.64,0.048,30.2,97.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T13:00:00,37.0,30.8,0.48,0.87,0.19,0.002,30.3,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T14:00:00,37.2,30.1,0.37,0.0,0.55,0.039,30.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T15:00:00,40.8,35.5,0.23,0.86,0.57,0.004,30.6,97.8,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T16:00:00,39.1,34.7,0.28,1.25,0.41,0.028,30.9,99.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T17:00:00,41.4,34.8,0.3,0.98,0.56,0.0,31.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T18:00:00,39.6,34.8,0.36,0.83,0.64,0.007,31.0,98.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T19:00:00,41.2,34.6,0.65,1.28,0.56,0.021,30.8,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T20:00:00,39.1,31.3,0.38,1.06,0.17,0.029,30.4,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T21:00:00,36.4,31.0,0.61,0.86,0.9,0.0,31.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T22:00:00,37.3,33.6,0.16,0.77,0.37,0.0,30.4,98.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-19T23:00:00,38.0,31.0,0.21,0.81,0.36,0.029,30.1,99.1,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T00:00:00,34.3,36.6,0.33,0.63,0.39,0.011,29.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T01:00:00,37.6,30.8,0.54,0.71,0.1,0.015,29.7,99.4,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T02:00:00,33.9,33.4,0.58,0.44,0.45,0.018,29.8,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T03:00:00,33.4,29.4,0.49,0.35,0.54,0.0,29.2,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T04:00:00,32.1,29.8,0.39,0.5,0.57,0.009,29.7,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T05:00:00,31.9,26.9,0.55,0.85,0.19,0.019,28.7,98.1,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T06:00:00,32.7,30.2,0.39,0.55,0.43,0.012,29.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T07:00:00,31.3,28.4,0.66,0.75,0.18,0.02,28.8,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T08:00:00,32.3,31.9,0.0,0.72,0.49,0.015,29.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T09:00:00,31.8,33.2,0.48,0.49,0.49,0.002,28.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T10:00:00,34.7,30.6,0.12,0.65,0.62,0.014,30.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T11:00:00,33.0,30.0,0.65,0.65,0.56,0.004,30.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T12:00:00,36.1,32.2,0.38,0.78,0.46,0.0,29.7,99.8,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T13:00:00,40.3,31.1,0.57,0.49,0.47,0.013,30.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T14:00:00,37.5,35.2,0.48,0.79,0.64,0.0,31.5,99.2,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T15:00:00,39.6,35.9,0.33,0.43,0.86,0.0,30.3,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T16:00:00,38.7,33.6,0.42,0.55,0.62,0.032,31.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T17:00:00,38.4,35.0,0.43,0.7,0.65,0.02,31.7,98.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T18:00:00,41.9,32.0,0.33,1.03,0.52,0.061,30.9,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T19:00:00,40.3,32.8,0.21,1.08,0.25,0.01,32.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T20:00:00,38.0,34.5,0.27,1.22,0.99,0.014,31.4,99.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T21:00:00,39.0,31.5,0.62,0.61,0.71,0.018,30.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T22:00:00,38.4,30.7,0.49,0.74,0.53,0.02,30.1,97.8,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-20T23:00:00,37.1,33.0,0.51,0.51,0.79,0.008,30.6,99.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T00:00:00,34.9,33.1,0.43,0.97,0.6,0.003,30.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T01:00:00,36.2,32.4,0.52,0.39,0.4,0.003,29.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T02:00:00,32.2,32.2,0.61,0.98,0.42,0.02,29.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T03:00:00,32.4,32.6,0.32,1.2,0.61,0.009,29.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T04:00:00,30.7,33.2,0.59,0.93,0.61,0.012,28.3,99.3,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T05:00:00,33.2,28.0,0.52,0.22,0.78,0.021,29.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T06:00:00,31.9,28.0,0.62,0.45,0.5,0.005,29.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T07:00:00,30.8,28.8,0.56,1.08,0.53,0.043,29.9,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T08:00:00,34.9,32.0,0.44,0.4,0.39,0.029,29.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T09:00:00,32.1,29.8,0.69,0.45,0.52,0.046,28.8,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T10:00:00,35.4,32.0,0.36,0.54,0.58,0.024,29.6,99.2,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T11:00:00,33.7,30.9,0.49,0.46,0.61,0.0,29.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T12:00:00,36.3,30.9,0.14,0.47,0.43,0.024,30.2,98.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T13:00:00,36.6,31.4,0.34,0.36,0.54,0.025,31.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T14:00:00,39.0,33.9,0.2,0.11,0.66,0.0,31.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T15:00:00,38.7,32.0,0.35,0.48,0.67,0.031,30.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T16:00:00,38.7,32.5,0.38,0.93,0.67,0.0,31.1,98.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T17:00:00,38.6,34.6,0.41,0.83,0.55,0.02,30.8,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T18:00:00,39.9,31.8,0.61,0.28,0.44,0.033,31.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T19:00:00,41.4,33.3,0.4,0.97,0.63,0.0,31.1,97.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T20:00:00,38.2,37.2,0.19,1.04,0.33,0.0,30.7,99.3,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T21:00:00,38.3,31.5,0.54,0.3,0.53,0.037,30.7,99.1,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T22:00:00,40.3,33.5,0.46,0.79,0.45,0.025,30.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-21T23:00:00,37.3,30.2,0.5,0.63,0.33,0.0,31.1,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T00:00:00,37.0,30.4,0.45,0.66,0.58,0.022,29.7,99.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T01:00:00,38.6,29.6,0.57,1.08,0.49,0.013,30.6,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T02:00:00,32.3,32.6,0.45,0.63,0.48,0.022,29.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T03:00:00,33.0,31.3,0.29,0.84,0.16,0.003,29.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T04:00:00,31.8,31.5,0.62,0.78,0.6,0.068,29.0,98.8,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T05:00:00,31.8,30.1,0.33,1.09,0.48,0.029,29.0,98.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T06:00:00,32.6,27.9,0.68,0.71,0.32,0.004,28.8,99.2,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T07:00:00,32.0,33.0,0.76,0.08,0.4,0.016,28.9,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T08:00:00,30.6,27.2,0.5,0.14,0.23,0.034,29.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T09:00:00,34.3,28.7,0.49,1.05,0.63,0.007,29.2,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T10:00:00,32.8,31.2,0.45,0.73,0.55,0.022,29.9,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T11:00:00,36.5,33.3,0.29,0.16,0.74,0.058,30.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T12:00:00,35.1,33.7,0.6,1.0,0.48,0.0,29.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T13:00:00,36.7,33.1,0.46,0.63,0.43,0.01,30.4,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T14:00:00,37.7,32.7,0.48,0.71,0.12,0.018,31.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T15:00:00,40.0,33.9,0.48,0.72,0.68,0.037,30.2,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T16:00:00,40.7,33.0,0.3,0.79,0.78,0.072,31.5,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T17:00:00,40.3,37.6,0.56,0.36,0.12,0.022,31.5,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T18:00:00,40.4,32.0,0.62,0.25,0.41,0.013,30.9,97.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T19:00:00,39.4,37.6,0.39,0.69,0.46,0.021,31.3,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T20:00:00,38.7,33.5,0.29,0.93,0.59,0.026,31.4,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T21:00:00,39.8,37.8,0.1,1.24,0.4,0.031,30.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T22:00:00,39.4,34.7,0.36,1.27,0.99,0.0,29.9,99.1,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-22T23:00:00,36.1,31.1,0.28,0.05,0.44,0.0,29.1,99.8,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T00:00:00,35.6,31.5,0.47,0.79,0.13,0.038,30.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T01:00:00,35.2,27.5,0.37,1.03,0.29,0.08,30.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T02:00:00,33.6,31.2,0.37,0.83,0.24,0.0,29.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T03:00:00,33.5,28.6,0.33,0.59,0.55,0.02,28.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T04:00:00,32.7,25.8,0.46,0.92,0.28,0.04,29.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T05:00:00,32.7,30.5,0.41,1.29,0.25,0.0,28.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T06:00:00,34.7,30.4,0.27,0.44,0.42,0.03,29.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T07:00:00,31.8,28.5,0.46,0.53,0.89,0.024,28.8,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T08:00:00,32.7,34.8,0.19,0.33,0.58,0.012,28.8,99.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T09:00:00,33.3,31.8,0.28,0.28,0.6,0.013,29.4,98.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T10:00:00,33.4,29.1,0.31,0.8,0.78,0.012,28.2,99.8,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T11:00:00,34.6,31.8,0.37,0.7,0.95,0.079,29.9,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T12:00:00,35.3,32.1,0.57,0.92,0.53,0.021,29.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T13:00:00,35.1,32.4,0.18,0.49,0.75,0.025,30.8,99.3,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T14:00:00,38.2,34.2,0.3,0.58,0.41,0.02,30.8,98.1,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T15:00:00,38.9,36.4,0.39,0.83,0.45,0.0,30.7,98.4,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T16:00:00,39.0,31.7,0.36,0.48,0.57,0.006,31.3,99.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T17:00:00,39.4,34.4,0.29,0.75,0.42,0.044,32.0,99.1,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T18:00:00,40.2,36.0,0.33,0.62,0.7,0.024,30.9,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T19:00:00,38.3,36.1,0.25,1.03,0.37,0.0,30.4,99.2,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T20:00:00,38.6,35.3,0.44,0.17,0.39,0.023,30.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T21:00:00,40.0,32.9,0.15,1.29,0.67,0.0,30.1,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T22:00:00,39.6,32.7,0.4,0.22,0.24,0.035,29.8,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-23T23:00:00,37.3,36.5,0.51,1.31,0.44,0.013,30.4,98.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T00:00:00,37.2,28.1,0.39,0.69,0.87,0.0,30.4,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T01:00:00,34.6,28.9,0.39,0.55,0.24,0.038,29.2,98.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T02:00:00,33.7,33.6,0.29,0.77,0.4,0.022,30.3,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T03:00:00,32.0,29.2,0.34,0.49,0.39,0.02,28.7,99.8,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T04:00:00,31.9,32.2,0.06,0.56,0.29,0.05,30.3,99.2,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T05:00:00,34.3,30.3,0.52,0.65,0.52,0.016,28.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T06:00:00,32.8,29.0,0.54,0.4,0.31,0.056,29.2,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T07:00:00,34.8,31.4,0.68,0.42,0.73,0.01,28.6,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T08:00:00,33.3,32.5,0.28,0.5,0.46,0.03,29.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T09:00:00,33.7,33.8,0.67,0.8,0.76,0.036,28.9,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T10:00:00,35.6,30.0,0.28,0.38,0.36,0.009,30.2,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T11:00:00,35.5,29.3,0.09,1.18,0.64,0.033,30.2,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T12:00:00,35.5,33.4,0.74,0.09,0.55,0.047,30.7,99.7,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T13:00:00,37.2,29.9,0.55,0.88,0.33,0.04,30.2,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T14:00:00,38.2,32.8,0.49,0.48,0.75,0.006,30.6,99.6,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T15:00:00,38.5,36.3,0.2,0.64,0.7,0.003,30.5,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T16:00:00,39.5,35.7,0.64,0.81,0.31,0.012,30.8,99.5,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T17:00:00,40.6,39.4,0.23,1.07,0.71,0.055,30.7,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T18:00:00,41.1,36.6,0.31,1.24,0.66,0.014,30.8,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T19:00:00,41.1,37.1,0.36,0.48,0.57,0.052,31.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T20:00:00,39.9,32.6,0.57,0.47,0.61,0.012,30.6,99.1,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T21:00:00,38.8,32.1,0.49,0.91,0.66,0.002,31.0,100.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T22:00:00,36.5,33.0,0.6,0.4,0.65,0.01,30.0,98.9,1.5,4.0,400,0.4,0.95,0,20,0,0,none
CB-7330,2025-04-24T23:00:00,36.9,33.3,0.52,0.69,0.72,0.0,30.4,99.0,1.5,4.0,400,0.4,0.95,0,20,0,0,none
